trial_id,stage_num,rep_num,trial_num,chat_prompt,model_choice,target
1799,1,6,71,"[{'role': 'user', 'content': 'describer: on knees, facing forward, both arms out to sides\n'}]",F,B
1800,1,6,72,"[{'role': 'user', 'content': 'describer: flying with one leg down\n'}]",C,I
4708,1,1,1,"[{'role': 'user', 'content': ""matcher: hello. i'm ready, let's do this.\ndescriber: hi. okay. diamond shape is tilted to the left\nmatcher: can you tell me more? that describes a few of them\ndescriber: the bottom part looks longer and has like a foot sticking out\nmatcher: does it kind of look like a person sitting on the ground with his head down?\ndescriber: no, like a wedding gown and has head leaning back\ndescriber: head leaning back to left and arm is up\n""}]",B,G
4709,1,1,2,"[{'role': 'user', 'content': 'matcher: yeah none of them looked like a wedding gown or head leaning back to the left to me\nmatcher: sorry\n'}]",D,H
7367,1,1,3,"[{'role': 'user', 'content': ""matcher: what\nmatcher: i didn't touch anything\n""}]",D,F
649,1,1,1,"[{'role': 'user', 'content': ""describer: hi\nmatcher: hello.\ndescriber: it has a diamond head and bulky body\ndescriber: bulky\ndescriber: with a pointy shoe on the bottom\nmatcher: is it standing?\ndescriber: yes\ndescriber: it looks like it's pointing to someone\n""}]",F,J
650,1,1,2,"[{'role': 'user', 'content': 'describer: diamond head, no arms, standing\ndescriber: looks like fat banana\n'}]",H,H
651,1,1,3,"[{'role': 'user', 'content': 'describer: sitting\ndescriber: square head\ndescriber: can see the legs\n'}]",F,F
652,1,1,4,"[{'role': 'user', 'content': 'describer: flying\n'}]",C,C
653,1,1,5,"[{'role': 'user', 'content': 'describer: bunny ears\n'}]",E,E
654,1,1,6,"[{'role': 'user', 'content': 'describer: one leg up\ndescriber: the one with a flag on its back\ndescriber: *back\ndescriber: not the karate kicker\n'}]",C,A
655,1,1,7,"[{'role': 'user', 'content': 'describer: diamond head standing\ndescriber: looks like wearing a robe and giving a graduation speech\nmatcher: is its arm pointing left?\ndescriber: yes\n'}]",C,D
656,1,1,8,"[{'role': 'user', 'content': 'describer: diamond head knees bent pointing right\n'}]",C,L
657,1,1,9,"[{'role': 'user', 'content': 'describer: its chest looks two broken triangles\ndescriber: sitting down\ndescriber: has a large butt/waist\n'}]",F,B
658,1,1,10,"[{'role': 'user', 'content': 'describer: looks like a high heel shoe\ndescriber: not the bunny ears\nmatcher: sitting?\ndescriber: sitting\n'}]",F,G
659,1,1,11,"[{'role': 'user', 'content': 'describer: karate kick\n'}]",C,I
660,1,1,12,"[{'role': 'user', 'content': 'describer: standing, looks like the letter e\ndescriber: except it has a diamond head\ndescriber: and arm pointing to right\ndescriber: and legs pointing to right\n'}]",D,K
661,1,2,13,"[{'role': 'user', 'content': 'describer: high heel shoe\n'}]",H,G
662,1,2,14,"[{'role': 'user', 'content': 'describer: flying\n'}]",C,C
663,1,2,15,"[{'role': 'user', 'content': 'describer: bunny ears\n'}]",E,E
664,1,2,16,"[{'role': 'user', 'content': 'describer: one leg up, flag on back\n'}]",C,A
665,1,2,17,"[{'role': 'user', 'content': 'describer: giving speech, one arm pointing left\n'}]",A,D
666,1,2,18,"[{'role': 'user', 'content': 'describer: sitting down,only one with legs\n'}]",F,F
667,1,2,19,"[{'role': 'user', 'content': 'describer: the first one we did, fat body, diamond head, pointing right\n'}]",D,J
668,1,2,20,"[{'role': 'user', 'content': 'describer: the letter e, diamond head\ndescriber: but the back\ndescriber: of it has a point\n'}]",E,K
669,1,2,21,"[{'role': 'user', 'content': 'describer: karate kick\n'}]",C,I
670,1,2,22,"[{'role': 'user', 'content': 'describer: fat banana\n'}]",H,H
671,1,2,23,"[{'role': 'user', 'content': 'describer: the letter e but no tail/point\nmatcher: zig zag lower body?\ndescriber: yes\n'}]",E,L
672,1,2,24,"[{'role': 'user', 'content': 'describer: split triangle chest\ndescriber: sitting down\n'}]",F,B
673,1,3,25,"[{'role': 'user', 'content': 'describer: zig zag body\n'}]",L,L
674,1,3,26,"[{'role': 'user', 'content': 'describer: giving speech pointing left\n'}]",A,D
675,1,3,27,"[{'role': 'user', 'content': 'describer: first one we did, pudgy body pointing right\n'}]",A,J
676,1,3,28,"[{'role': 'user', 'content': 'describer: sitting legs out\n'}]",F,F
677,1,3,29,"[{'role': 'user', 'content': 'describer: zig zag body with tail\n'}]",G,K
678,1,3,30,"[{'role': 'user', 'content': 'describer: split triangle chest\n'}]",C,B
679,1,3,31,"[{'role': 'user', 'content': 'describer: high heel shoe\n'}]",H,G
680,1,3,32,"[{'role': 'user', 'content': 'describer: one leg up flag on back\n'}]",C,A
681,1,3,33,"[{'role': 'user', 'content': 'describer: bunny ears\n'}]",E,E
682,1,3,34,"[{'role': 'user', 'content': 'describer: karate kick\n'}]",C,I
683,1,3,35,"[{'role': 'user', 'content': 'describer: flying\n'}]",C,C
684,1,3,36,"[{'role': 'user', 'content': 'describer: fat banana\n'}]",H,H
685,1,4,37,"[{'role': 'user', 'content': 'describer: high heel shoe\n'}]",H,G
686,1,4,38,"[{'role': 'user', 'content': 'describer: karate kick\n'}]",C,I
687,1,4,39,"[{'role': 'user', 'content': 'describer: flying\n'}]",C,C
688,1,4,40,"[{'role': 'user', 'content': 'describer: split triangle chest\n'}]",C,B
689,1,4,41,"[{'role': 'user', 'content': 'describer: one leg up flag on back\n'}]",C,A
690,1,4,42,"[{'role': 'user', 'content': 'describer: zig zag body\n'}]",L,L
691,1,4,43,"[{'role': 'user', 'content': 'describer: zig zag body tail\n'}]",L,K
692,1,4,44,"[{'role': 'user', 'content': 'describer: bunny ears\n'}]",E,E
693,1,4,45,"[{'role': 'user', 'content': 'describer: pointing left giving speech\n'}]",A,D
694,1,4,46,"[{'role': 'user', 'content': 'describer: fat banana\n'}]",H,H
695,1,4,47,"[{'role': 'user', 'content': 'describer: legs out sitting down\n'}]",F,F
696,1,4,48,"[{'role': 'user', 'content': 'describer: first we did pointing right pudgy body\n'}]",F,J
697,1,5,49,"[{'role': 'user', 'content': 'describer: karate\n'}]",C,I
698,1,5,50,"[{'role': 'user', 'content': 'describer: zig zag body\n'}]",L,L
699,1,5,51,"[{'role': 'user', 'content': 'describer: high heel shoe\n'}]",H,G
700,1,5,52,"[{'role': 'user', 'content': 'describer: giving speech pointing left\n'}]",A,D
701,1,5,53,"[{'role': 'user', 'content': 'describer: one leg up flag on back\n'}]",C,A
702,1,5,54,"[{'role': 'user', 'content': 'describer: first one we did\n'}]",A,J
703,1,5,55,"[{'role': 'user', 'content': 'describer: split triangle\n'}]",E,B
704,1,5,56,"[{'role': 'user', 'content': 'describer: zig zag tail\n'}]",L,K
705,1,5,57,"[{'role': 'user', 'content': 'describer: legs out sitting down\n'}]",F,F
706,1,5,58,"[{'role': 'user', 'content': 'describer: bunny ears\n'}]",E,E
707,1,5,59,"[{'role': 'user', 'content': 'describer: fat banana\n'}]",H,H
708,1,5,60,"[{'role': 'user', 'content': 'describer: flying\n'}]",C,C
709,1,6,61,"[{'role': 'user', 'content': 'describer: split triangle\n'}]",E,B
710,1,6,62,"[{'role': 'user', 'content': 'describer: speech\n'}]",D,D
711,1,6,63,"[{'role': 'user', 'content': 'describer: banana\n'}]",H,H
712,1,6,64,"[{'role': 'user', 'content': 'describer: zig zag tail\n'}]",L,K
713,1,6,65,"[{'role': 'user', 'content': 'describer: karate\n'}]",C,I
714,1,6,66,"[{'role': 'user', 'content': 'describer: legs out\n'}]",A,F
715,1,6,67,"[{'role': 'user', 'content': 'describer: bunny\n'}]",I,E
716,1,6,68,"[{'role': 'user', 'content': 'describer: zig zag\n'}]",L,L
717,1,6,69,"[{'role': 'user', 'content': 'describer: high heels\n'}]",F,G
718,1,6,70,"[{'role': 'user', 'content': 'describer: one leg up\n'}]",C,A
719,1,6,71,"[{'role': 'user', 'content': 'describer: first one we did\n'}]",A,J
720,1,6,72,"[{'role': 'user', 'content': 'describer: flying good job you were quick have a good one!\n'}]",C,C
5817,1,1,1,"[{'role': 'user', 'content': 'describer: diamond on top with another diamond like shape below. looks like someone kneeling with feet up behind them to pray.\ndescriber: tip of triangle is pointing to the right.\n'}]",C,K
5818,1,1,2,"[{'role': 'user', 'content': 'describer: two triangles in the middle only touching by the top point connected to a leaning diamond.\ndescriber: somewhat flat across the bottom with a small triangle on the back left.\n'}]",G,B
5819,1,1,3,"[{'role': 'user', 'content': ""matcher: lets remember the previous one as '2 triangles in the middle'\ndescriber: we can do that :)\nmatcher: or just copy paste\nmatcher: ok, go go go\ndescriber: long parallelogram along the bottom, then a space with the triangle pointing right.\n""}]",H,G
5820,1,1,4,"[{'role': 'user', 'content': 'matcher: sorry\ndescriber: a lot of these look like people doing stuff to me.\ndescriber: this one looks like the person is standing straight up looking down at a tray of food\ndescriber: big rectangle in the middle\ndescriber: small part of triangle for feet.\n'}]",H,D
5821,1,1,5,"[{'role': 'user', 'content': ""describer: perfect... that looks like a server to me ;)... ok next\nmatcher: ok, server it is\ndescriber: similar to the server but facing the other way\ndescriber: and looks fatter\nmatcher: there are 2 of them\ndescriber: flat across the bottom just like the other one but the triangle 'toes' on the bottom are facing the other way.\ndescriber: holding the tray up higher.\ndescriber: near his neck\ndescriber: big square in the middle\n""}]",F,J
5822,1,1,6,"[{'role': 'user', 'content': ""describer: he's the fat server\nmatcher: ok fat server\ndescriber: this looks like someone praying and looking at a bible to me. like they are kneeling (parallelogram on the bottom)\ndescriber: six sided figure in the middle for the body.\ndescriber: triangle for hands/book\n""}]",F,L
5823,1,1,7,"[{'role': 'user', 'content': ""describer: close i can see the confusion...\nmatcher: ok i get, call it the bible guy\ndescriber: that one almost looks like a female zombie\ndescriber: the last one you picked was wrong, did it tell you that?\nmatcher: yes, but also tells me the correct one\ndescriber: ok... this one looks like he is sitting facing left with legs kicked out.\ndescriber: perfect... i'm glad it tells you which one was correct.\nmatcher: female zombie?\ndescriber: no...\ndescriber: this one is sitting looks like a bunch of different shapes in the middle.\ndescriber: long rectangle for feet (only one like legs are together)\ndescriber: *long rectangle for legs\ndescriber: triangle for foot/feet.\ndescriber: aside from the female zombie has the most length across\ndescriber: female zombie is longer because of her dress.\n""}]",F,F
5824,1,1,8,"[{'role': 'user', 'content': ""matcher: sitting on her bottom\ndescriber: ok\ndescriber: this shape has a diamond on top, looks like a six sided figure in the middle, and maybe a squished diamond attached at the bottom.\ndescriber: doesn't really look like anything to me\n""}]",F,H
5825,1,1,9,"[{'role': 'user', 'content': 'describer: that was easy\nmatcher: 6 figured guy\ndescriber: this one looks like a ghost flying\ndescriber: with arms out\n'}]",C,C
5826,1,1,10,"[{'role': 'user', 'content': ""matcher: sorry\nmatcher: ghost one easy\ndescriber: that's zombie dude from thriller\nmatcher: ok zombie that guy\ndescriber: this one looks like figure skating with leg kicked back in air\n""}]",C,I
5827,1,1,11,"[{'role': 'user', 'content': 'matcher: skating guy\ndescriber: zombie dude now :0\ndescriber: :)\ndescriber: walking zombie\n'}]",D,A
5828,1,1,12,"[{'role': 'user', 'content': 'describer: looks similar to the sitting guy, but with triangles on his head.\nmatcher: bunny head\nmatcher: bunny\ndescriber: really flat across the bottom\ndescriber: love it bunny head :)\n'}]",G,E
5829,1,2,13,"[{'role': 'user', 'content': 'describer: sitting dude again\n'}]",F,F
5830,1,2,14,"[{'role': 'user', 'content': 'matcher: we made progress\ndescriber: six sided man blob\n'}]",F,H
5831,1,2,15,"[{'role': 'user', 'content': ""describer: yes i think we're getting better/faster\ndescriber: walking zombie\n""}]",C,A
5832,1,2,16,"[{'role': 'user', 'content': 'describer: skater\n'}]",C,I
5833,1,2,17,"[{'role': 'user', 'content': 'describer: fat chef\n'}]",F,J
5834,1,2,18,"[{'role': 'user', 'content': ""describer: i can't remember the name we gave this one.\ndescriber: look like praying... but with no feet.\ndescriber: you selected it last time i said praying and meant the one with feet.\ndescriber: long dress parallelogram\nmatcher: his feet is up triangle?\ndescriber: on bottom\n""}]",G,L
5835,1,2,19,"[{'role': 'user', 'content': ""matcher: parallel praying\ndescriber: girl zombie\ndescriber: i'll try to remember that next time\n""}]",D,G
5836,1,2,20,"[{'role': 'user', 'content': ""matcher: you said zombie?\nmatcher: anyway, go\ndescriber: girl zombie... she's wearing a dress with her foot kicked out and hands up like the other zombie\ndescriber: flying ghost no feet\nmatcher: she is a ghost not a zombie\n""}]",H,C
5837,1,2,21,"[{'role': 'user', 'content': 'describer: oh my bad sorry\nmatcher: :)\ndescriber: praying with feet up\n'}]",E,K
5838,1,2,22,"[{'role': 'user', 'content': 'matcher: cool\ndescriber: bunny head\n'}]",E,E
5839,1,2,23,"[{'role': 'user', 'content': 'describer: server\ndescriber: regular with towel not fat\n'}]",H,D
5840,1,2,24,"[{'role': 'user', 'content': 'describer: two triangles not touching in the middle...\nmatcher: forgot this one\ndescriber: i forgot the name again too\n'}]",C,B
5841,1,3,25,"[{'role': 'user', 'content': 'describer: bunny head\nmatcher: ok got it, 2 triangles\n'}]",G,E
5842,1,3,26,"[{'role': 'user', 'content': 'describer: skater\n'}]",C,I
5843,1,3,27,"[{'role': 'user', 'content': 'describer: regular server guy\n'}]",D,D
5844,1,3,28,"[{'role': 'user', 'content': 'describer: praying no feet\n'}]",I,L
5845,1,3,29,"[{'role': 'user', 'content': 'describer: um... diamond on top, six sided man???\n'}]",C,H
5846,1,3,30,"[{'role': 'user', 'content': 'describer: flying ghost no feet\n'}]",C,C
5847,1,3,31,"[{'role': 'user', 'content': 'describer: ghost with long dress\n'}]",F,G
5848,1,3,32,"[{'role': 'user', 'content': 'matcher: , we have 2 ghosts?\nmatcher: ok, she is ghost with a long dress\ndescriber: i guess... one that is flying with no feet. and a chick with a long dress that i keep calling a girl zombie\nmatcher: ok\ndescriber: two triangles\n'}]",G,B
5849,1,3,33,"[{'role': 'user', 'content': 'describer: sitting man\n'}]",F,F
5850,1,3,34,"[{'role': 'user', 'content': 'describer: fat chef\ndescriber: fat server\n'}]",F,J
5851,1,3,35,"[{'role': 'user', 'content': 'describer: zombie\nmatcher: she is not cooking, she is delivering\n'}]",D,A
5852,1,3,36,"[{'role': 'user', 'content': 'describer: very true... my kitchen is the fat chef though so i got confused typing\ndescriber: praying feet up\n'}]",C,K
5853,1,4,37,"[{'role': 'user', 'content': 'describer: zombie\n'}]",C,A
5854,1,4,38,"[{'role': 'user', 'content': 'describer: sitting man\n'}]",F,F
5855,1,4,39,"[{'role': 'user', 'content': 'describer: six sided man\n'}]",F,H
5856,1,4,40,"[{'role': 'user', 'content': 'describer: bunny head\n'}]",E,E
5857,1,4,41,"[{'role': 'user', 'content': 'describer: flying ghost\ndescriber: no feet\nmatcher: no dress\ndescriber: no dress either ;)\n'}]",C,C
5858,1,4,42,"[{'role': 'user', 'content': 'describer: server\n'}]",D,D
5859,1,4,43,"[{'role': 'user', 'content': 'describer: fat server\n'}]",F,J
5860,1,4,44,"[{'role': 'user', 'content': 'describer: girl zombie/ghost\n'}]",E,G
5861,1,4,45,"[{'role': 'user', 'content': 'matcher: \ndescriber: praying feet up\ndescriber: \n'}]",E,K
5862,1,4,46,"[{'role': 'user', 'content': 'describer: 2 triangles\n'}]",C,B
5863,1,4,47,"[{'role': 'user', 'content': 'describer: crap... um\nmatcher: :d\ndescriber: praying no feet\n'}]",E,L
5864,1,4,48,"[{'role': 'user', 'content': 'describer: skater\n'}]",C,I
5865,1,5,49,"[{'role': 'user', 'content': 'describer: praying no feet\n'}]",I,L
5866,1,5,50,"[{'role': 'user', 'content': 'describer: flying ghost\n'}]",C,C
5867,1,5,51,"[{'role': 'user', 'content': 'describer: praying feet up\n'}]",E,K
5868,1,5,52,"[{'role': 'user', 'content': 'describer: skater\n'}]",C,I
5869,1,5,53,"[{'role': 'user', 'content': 'describer: fat chef/server dude\n'}]",F,J
5870,1,5,54,"[{'role': 'user', 'content': 'describer: bunny ears\n'}]",E,E
5871,1,5,55,"[{'role': 'user', 'content': 'describer: server\n'}]",D,D
5872,1,5,56,"[{'role': 'user', 'content': 'describer: sitting man\n'}]",F,F
5873,1,5,57,"[{'role': 'user', 'content': 'describer: six sided man\n'}]",F,H
5874,1,5,58,"[{'role': 'user', 'content': 'describer: 2 triangles\n'}]",C,B
5875,1,5,59,"[{'role': 'user', 'content': 'describer: thriller zombie\nmatcher: cool\n'}]",C,A
5876,1,5,60,"[{'role': 'user', 'content': 'describer: aw man\nmatcher: no\nmatcher: :d\ndescriber: thought it was a ghost!\nmatcher: yes\ndescriber: now you can pick the ghost thriller zombie chick\n'}]",H,G
5877,1,6,61,"[{'role': 'user', 'content': 'matcher: hey\ndescriber: ghost\nmatcher: wait\nmatcher: ok, this one is?\ndescriber: no\ndescriber: fat server\ndescriber: \n'}]",F,J
5878,1,6,62,"[{'role': 'user', 'content': 'describer: server\n'}]",D,D
5879,1,6,63,"[{'role': 'user', 'content': 'describer: skater\n'}]",C,I
5880,1,6,64,"[{'role': 'user', 'content': 'describer: praying feet up\n'}]",E,K
5881,1,6,65,"[{'role': 'user', 'content': 'describer: girl ghost\nmatcher: long dress?\ndescriber: dress...\ndescriber: yep\n'}]",F,G
5882,1,6,66,"[{'role': 'user', 'content': 'describer: praying no feet\n'}]",I,L
5883,1,6,67,"[{'role': 'user', 'content': 'describer: bunny ears\nmatcher: last 5\n'}]",I,E
5884,1,6,68,"[{'role': 'user', 'content': 'describer: !\nmatcher: good job, thanks\ndescriber: 2 triangles\n'}]",C,B
5885,1,6,69,"[{'role': 'user', 'content': 'describer: thanks to you too! this has been fun :)\nmatcher: yep\ndescriber: flying ghost... no dress/feet\n'}]",C,C
5886,1,6,70,"[{'role': 'user', 'content': 'describer: sitting man\n'}]",F,F
5887,1,6,71,"[{'role': 'user', 'content': 'describer: six sided man\nmatcher: why some of them are guys\n'}]",F,H
5888,1,6,72,"[{'role': 'user', 'content': ""describer: i don't know\nmatcher: :d\nmatcher: last one, go\ndescriber: i should've made them chicks... girl power!\ndescriber: thriller zombie...\ndescriber: no dress\ndescriber: ???\nmatcher: wait\ndescriber: ok\ndescriber: just making sure you were still there\nmatcher: which one was it\ndescriber: zombie... no dress\n""}]",D,A
7028,1,1,1,"[{'role': 'user', 'content': ""matcher: hello\ndescriber: hello\ndescriber: i didn't think anyone was going to show up .\nmatcher: me either\nmatcher: took forever to link up for some reason\ndescriber: yeah, i've been sitting here more than 15 minutes.\ndescriber: ok, so the shape looks like a windmill on top of a hill.\n""}]",E,E
7373,1,1,2,"[{'role': 'user', 'content': 'matcher: got it\ndescriber: nice\ndescriber: this one looks like someone stand and holding a book in front of them, facing left.\n'}]",A,D
2750,1,1,1,"[{'role': 'user', 'content': 'describer: hello\nmatcher: hi\ndescriber: looks like man who has fallen on his butt\n'}]",F,F
2751,1,1,2,"[{'role': 'user', 'content': 'describer: look like a preacher\ndescriber: raised arms\n'}]",C,C
2752,1,1,3,"[{'role': 'user', 'content': 'describer: looks like man facing left, holding arm straight in front\ndescriber: he is standing straight\n'}]",A,D
2753,1,1,4,"[{'role': 'user', 'content': ""describer: looks likes a crazy x shape.\ndescriber: left leg is huge\ndescriber: head tilting to left\nmatcher: this will take forever and only for an extra $0.75 if we get them all right\ndescriber: how many do we have to do?\nmatcher: 72\ndescriber: that's over an hour right?\ndescriber: how long will it take?\nmatcher: i say just click random and end this shit quick for $3\n""}]",C,G
2754,1,1,5,"[{'role': 'user', 'content': 'describer: are you still there?\nmatcher: yup\n'}]",I,B
2755,1,1,6,"[{'role': 'user', 'content': ""describer: let's see how long it takes to do a couple and then calc how long\ndescriber: this person has their backs to us, no hands shown\n""}]",A,H
2756,1,1,7,"[{'role': 'user', 'content': 'describer: person has no arms, pointy right side\n'}]",H,J
2757,1,1,8,"[{'role': 'user', 'content': 'describer: straight left side\n'}]",D,I
2758,1,1,9,"[{'role': 'user', 'content': 'describer: this person has two rabbit ears coming from head\n'}]",I,E
2759,1,1,10,"[{'role': 'user', 'content': 'describer: this person has a boob on the right side\n'}]",F,L
2760,1,1,11,"[{'role': 'user', 'content': 'describer: kneeling down pointy boob on right side\n'}]",F,K
2761,1,1,12,"[{'role': 'user', 'content': 'describer: facing left, right foot in air\n'}]",A,A
2762,1,2,13,"[{'role': 'user', 'content': 'describer: kneeling down, right facing pointy boob\n'}]",F,K
2763,1,2,14,"[{'role': 'user', 'content': 'describer: kneeling down, arms out, left and right\n'}]",F,B
2764,1,2,15,"[{'role': 'user', 'content': 'describer: legs facing left, one foot in air\n'}]",A,A
2765,1,2,16,"[{'role': 'user', 'content': 'describer: facing right, arm facing right, half kneeling\n'}]",C,L
2766,1,2,17,"[{'role': 'user', 'content': 'describer: rabbit ears, facing right, sitting down\n'}]",E,E
2767,1,2,18,"[{'role': 'user', 'content': 'describer: no arms or legs showing.\n'}]",H,H
2768,1,2,19,"[{'role': 'user', 'content': 'describer: left leg is 3 times size of right.\n'}]",A,G
2769,1,2,20,"[{'role': 'user', 'content': 'describer: facing left, leg up in air in the back\n'}]",A,I
2770,1,2,21,"[{'role': 'user', 'content': ""describer: i've fallen and i can't get up ..fell on my butt\n""}]",F,F
2771,1,2,22,"[{'role': 'user', 'content': 'describer: no arms or legs, left straight line.\n'}]",D,J
2772,1,2,23,"[{'role': 'user', 'content': 'describer: facing left, hands held up parallel to ground\n'}]",A,D
2773,1,2,24,"[{'role': 'user', 'content': ""describer: i'm praying with my hands up\nmatcher: dude you right ruining my houry rate ;(\n""}]",E,C
2774,1,3,25,"[{'role': 'user', 'content': 'describer: kneeling down hands spread out\n'}]",F,B
2775,1,3,26,"[{'role': 'user', 'content': 'describer: go\n'}]",D,J
2776,1,3,27,"[{'role': 'user', 'content': 'describer: go\n'}]",D,G
2777,1,3,28,"[{'role': 'user', 'content': 'describer: go\n'}]",D,F
2778,1,3,29,"[{'role': 'user', 'content': 'describer: go\n'}]",D,L
2779,1,3,30,"[{'role': 'user', 'content': 'describer: ugo\n'}]",D,I
2780,1,3,31,"[{'role': 'user', 'content': 'describer: go\n'}]",D,E
2781,1,3,32,"[{'role': 'user', 'content': 'describer: kneeling and facing right\n'}]",F,K
2782,1,3,33,"[{'role': 'user', 'content': 'describer: go\n'}]",D,D
2783,1,3,34,"[{'role': 'user', 'content': 'describer: go\n'}]",D,H
2784,1,3,35,"[{'role': 'user', 'content': 'describer: flying\n'}]",C,C
2785,1,3,36,"[{'role': 'user', 'content': 'describer: go\n'}]",D,A
2786,1,4,37,"[{'role': 'user', 'content': 'describer: left leg huge\ndescriber: go\n'}]",A,G
2787,1,4,38,"[{'role': 'user', 'content': 'describer: go\n'}]",D,D
2788,1,4,39,"[{'role': 'user', 'content': 'describer: prayer, hands in air\n'}]",C,C
2789,1,4,40,"[{'role': 'user', 'content': 'describer: go\n'}]",D,K
2790,1,4,41,"[{'role': 'user', 'content': 'describer: go\n'}]",D,A
2791,1,4,42,"[{'role': 'user', 'content': 'describer: karate move, leg up backwards\n'}]",A,I
2792,1,4,43,"[{'role': 'user', 'content': 'describer: kneeling with hands out\n'}]",F,B
2793,1,4,44,"[{'role': 'user', 'content': 'describer: go\n'}]",D,H
2794,1,4,45,"[{'role': 'user', 'content': 'describer: rabbit ears\n'}]",E,E
2795,1,4,46,"[{'role': 'user', 'content': ""describer: i've fallen on the floor\n""}]",F,F
2796,1,4,47,"[{'role': 'user', 'content': 'describer: go\n'}]",D,J
2797,1,4,48,"[{'role': 'user', 'content': 'describer: facing right, half kneeling\n'}]",C,L
2798,1,5,49,"[{'role': 'user', 'content': 'describer: karate kick , leg backwards in air\n'}]",A,I
2799,1,5,50,"[{'role': 'user', 'content': 'describer: left leg huge\n'}]",F,G
2800,1,5,51,"[{'role': 'user', 'content': 'describer: go\n'}]",D,J
2801,1,5,52,"[{'role': 'user', 'content': 'describer: kneeling on floor hands out\n'}]",F,B
2802,1,5,53,"[{'role': 'user', 'content': 'describer: hands in the air\n'}]",C,C
2803,1,5,54,"[{'role': 'user', 'content': 'describer: go\n'}]",D,H
2804,1,5,55,"[{'role': 'user', 'content': 'describer: facing left hands straight out\n'}]",A,D
2805,1,5,56,"[{'role': 'user', 'content': 'describer: facing right , half kneeling , triangle hands right\n'}]",C,L
2806,1,5,57,"[{'role': 'user', 'content': 'describer: fallen on the floor on butt\n'}]",F,F
2807,1,5,58,"[{'role': 'user', 'content': 'describer: go\n'}]",D,A
2808,1,5,59,"[{'role': 'user', 'content': 'describer: sitting facing right, rabbit ears\n'}]",F,E
2809,1,5,60,"[{'role': 'user', 'content': 'describer: kneeling facing right, triangle on right\n'}]",F,K
2810,1,6,61,"[{'role': 'user', 'content': 'describer: half kneeling facing right , triangle facing right\n'}]",F,L
2811,1,6,62,"[{'role': 'user', 'content': 'describer: facing left, arms out left\n'}]",A,D
2812,1,6,63,"[{'role': 'user', 'content': 'describer: one leg in the air facing left\n'}]",A,A
2813,1,6,64,"[{'role': 'user', 'content': 'describer: kneeling right, triangle facing right\n'}]",F,K
2814,1,6,65,"[{'role': 'user', 'content': 'describer: go\n'}]",D,H
2815,1,6,66,"[{'role': 'user', 'content': 'describer: left leg huge\n'}]",F,G
2816,1,6,67,"[{'role': 'user', 'content': 'describer: go\n'}]",D,J
2817,1,6,68,"[{'role': 'user', 'content': 'describer: karate move, right leg in air backwards\n'}]",C,I
2818,1,6,69,"[{'role': 'user', 'content': 'describer: rabbit ears sitting on floor\n'}]",E,E
2819,1,6,70,"[{'role': 'user', 'content': 'describer: fallen on floor on butt\n'}]",F,F
2820,1,6,71,"[{'role': 'user', 'content': 'describer: hands in air\n'}]",C,C
2821,1,6,72,"[{'role': 'user', 'content': 'describer: kneeling on floor hands outward\n'}]",F,B
289,1,1,1,"[{'role': 'user', 'content': 'matcher: hello!\ndescriber: hi\ndescriber: look for an object that looks like a podium with a flat surface and a diamond on top\ndescriber: top\n'}]",J,J
290,1,1,2,"[{'role': 'user', 'content': 'describer: looks like jesus with open arms giving a hug\n'}]",C,C
291,1,1,3,"[{'role': 'user', 'content': 'describer: looks like most of the object is on the left, the hug this time has his head thrust backward\n'}]",E,G
292,1,1,4,"[{'role': 'user', 'content': 'describer: looks like a an animal or person with one foot up and forward, the head is thrust backward\n'}]",C,A
293,1,1,5,"[{'role': 'user', 'content': 'describer: imagine an dancer posed with one leg backward and arms forward.  head is upright, about to twirl.\n'}]",C,I
294,1,1,6,"[{'role': 'user', 'content': 'describer: this looks like someone holding a box about to take up an offering a church.  they are wearing a graduation cap.\n'}]",C,D
295,1,1,7,"[{'role': 'user', 'content': 'describer: a person sits under a tree for a rest, they face right and knees are upward\ndescriber: *person\ndescriber: a tree\n'}]",E,E
296,1,1,8,"[{'role': 'user', 'content': 'describer: a person prays on their knees , they have a diamond head, knees are folders so you cannot see the feet.\n'}]",B,H
297,1,1,9,"[{'role': 'user', 'content': ""describer: a person sits at a desk, facing right.   the image has a brides train compared to one that doesn't\n""}]",F,K
298,1,1,10,"[{'role': 'user', 'content': 'describer: this person is similar to the last, only this person does not have the brides train.  faces right at a desk..\n'}]",F,L
299,1,1,11,"[{'role': 'user', 'content': ""describer: this person faces left, hands are out and they have angel wings on their back.  they are praying with face held to the sky.\ndescriber: *angel's\n""}]",E,B
300,1,1,12,"[{'role': 'user', 'content': 'describer: this person is resting but this time not under a plant.  they are facing left instead of right this time.  they have a fat tummy.\ndescriber: they sit on the floor\n'}]",F,F
301,1,2,13,"[{'role': 'user', 'content': 'describer: this person has praying opening arms like jesus, head is thrust back.  this should seem familiar\n'}]",C,G
302,1,2,14,"[{'role': 'user', 'content': 'describer: the podium with the diamond in the middle, a repeat\n'}]",J,J
303,1,2,15,"[{'role': 'user', 'content': 'describer: a repeat, the fat man with one foot up and forward, his head is thrust backward.\n'}]",F,A
304,1,2,16,"[{'role': 'user', 'content': 'describer: jesus giving a hug.  repeat.\n'}]",F,C
305,1,2,17,"[{'role': 'user', 'content': 'describer: this is the man a church taking up an offering.  diamond head.  repeat\n'}]",C,D
